Driving,Step,Scenario_temp,Scenario,Demand,Ego_Op_Demand,Ego_Speed_Demand,Rain_Demand,Fog_Demand,Wetness_Demand,Time_Of_Day_Demand,NPCs_Demand,Pedestrians_Demand,Static_Demand,Traffic_Light_Demand,Sidewalk_Demand,Demand_Level,NPC_Number,Pedestrian_Number,Static_Number,Occur_Time,Collision,CollisionOccurredTime,BreakSafetyDistanceOccurredTime
6,0,"{
  ""TimeStep2"": {
    ""Ego_Position"": {
      ""vx"": -1.03,
      ""ay"": 0.66,
      ""az"": 9.76,
      ""ax"": 2.11,
      ""pz"": 10.13,
      ""vy"": -1.03,
      ""px"": 553042.65,
      ""py"": 4182688.07
    },
    ""Ego_Operation"": ""TurnLeft"",
    ""Ego_Speed"": ""Moderate (5 < speed (m/s) <= 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""BreakSafetyDistance""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": -1.03,
      ""ay"": 0.66,
      ""az"": 9.76,
      ""ax"": 2.11,
      ""pz"": 10.13,
      ""vy"": -1.03,
      ""px"": 553042.65,
      ""py"": 4182688.07
    },
    ""Ego_Operation"": ""TurnLeft"",
    ""Ego_Speed"": ""Moderate (5 < speed (m/s) <= 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""BreakSafetyDistance""
  },
  ""Time"": [
    ""TimeStep2""
  ]
}",5,1,2,0,0,0,2,0,0,0,1,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,0,0,1.0,BreakSafetyDistance,-1,1
6,0,"{
  ""TimeStep3"": {
    ""Ego_Position"": {
      ""vx"": 0.07,
      ""ay"": 0.17,
      ""az"": 9.76,
      ""ax"": 0.35,
      ""pz"": 10.12,
      ""vy"": 0.07,
      ""px"": 553040.75,
      ""py"": 4182687.89
    },
    ""Ego_Operation"": ""TurnLeft"",
    ""Ego_Speed"": ""Fast (speed (m/s) > 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""BreakSafetyDistance""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": 0.07,
      ""ay"": 0.17,
      ""az"": 9.76,
      ""ax"": 0.35,
      ""pz"": 10.12,
      ""vy"": 0.07,
      ""px"": 553040.75,
      ""py"": 4182687.89
    },
    ""Ego_Operation"": ""TurnLeft"",
    ""Ego_Speed"": ""Fast (speed (m/s) > 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""BreakSafetyDistance""
  },
  ""Time"": [
    ""TimeStep3""
  ]
}",5,1,3,0,0,0,2,0,0,0,1,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,0,0,1.5,BreakSafetyDistance,-1,2
6,0,"{
  ""TimeStep4"": {
    ""Ego_Position"": {
      ""vx"": -0.23,
      ""ay"": -0.02,
      ""az"": 9.79,
      ""ax"": -2.12,
      ""pz"": 10.12,
      ""vy"": -0.23,
      ""px"": 553037.67,
      ""py"": 4182687.89
    },
    ""Ego_Operation"": ""SpeedCut"",
    ""Ego_Speed"": ""Fast (speed (m/s) > 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""None"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": -0.23,
      ""ay"": -0.02,
      ""az"": 9.79,
      ""ax"": -2.12,
      ""pz"": 10.12,
      ""vy"": -0.23,
      ""px"": 553037.67,
      ""py"": 4182687.89
    },
    ""Ego_Operation"": ""SpeedCut"",
    ""Ego_Speed"": ""Fast (speed (m/s) > 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""None"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  },
  ""Time"": [
    ""TimeStep4""
  ]
}",5,1,3,0,0,0,2,0,0,0,0,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,0,0,2.0,SafeDriving,-1,-1
6,0,"{
  ""TimeStep5"": {
    ""Ego_Position"": {
      ""vx"": 0.56,
      ""ay"": 0.23,
      ""az"": 9.8,
      ""ax"": -0.38,
      ""pz"": 10.12,
      ""vy"": 0.56,
      ""px"": 553034.81,
      ""py"": 4182687.91
    },
    ""Ego_Operation"": ""TurnLeft"",
    ""Ego_Speed"": ""Fast (speed (m/s) > 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": 0.56,
      ""ay"": 0.23,
      ""az"": 9.8,
      ""ax"": -0.38,
      ""pz"": 10.12,
      ""vy"": 0.56,
      ""px"": 553034.81,
      ""py"": 4182687.91
    },
    ""Ego_Operation"": ""TurnLeft"",
    ""Ego_Speed"": ""Fast (speed (m/s) > 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  },
  ""Time"": [
    ""TimeStep5""
  ]
}",5,1,3,0,0,0,2,0,0,0,1,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,0,0,2.5,SafeDriving,-1,-1
6,0,"{
  ""TimeStep6"": {
    ""Ego_Position"": {
      ""vx"": -0.12,
      ""ay"": -4.85,
      ""az"": 9.95,
      ""ax"": -0.88,
      ""pz"": 10.13,
      ""vy"": -0.12,
      ""px"": 553032.99,
      ""py"": 4182688.0
    },
    ""Ego_Operation"": ""EmergencyBrake"",
    ""Ego_Speed"": ""Moderate (5 < speed (m/s) <= 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""None"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": -0.12,
      ""ay"": -4.85,
      ""az"": 9.95,
      ""ax"": -0.88,
      ""pz"": 10.13,
      ""vy"": -0.12,
      ""px"": 553032.99,
      ""py"": 4182688.0
    },
    ""Ego_Operation"": ""EmergencyBrake"",
    ""Ego_Speed"": ""Moderate (5 < speed (m/s) <= 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""None"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  },
  ""Time"": [
    ""TimeStep6""
  ]
}",5,1,2,0,0,0,2,0,0,0,0,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,0,0,3.0,SafeDriving,-1,-1
6,0,"{
  ""TimeStep7"": {
    ""Ego_Position"": {
      ""vx"": -0.79,
      ""ay"": -4.01,
      ""az"": 9.81,
      ""ax"": 0.69,
      ""pz"": 10.13,
      ""vy"": -0.79,
      ""px"": 553030.16,
      ""py"": 4182687.93
    },
    ""Ego_Operation"": ""EmergencyBrake"",
    ""Ego_Speed"": ""Moderate (5 < speed (m/s) <= 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  },
  ""TimeStep8"": {
    ""Ego_Position"": {
      ""vx"": -0.79,
      ""ay"": -4.01,
      ""az"": 9.81,
      ""ax"": 0.69,
      ""pz"": 10.13,
      ""vy"": -0.79,
      ""px"": 553030.16,
      ""py"": 4182687.93
    },
    ""Ego_Operation"": ""EmergencyBrake"",
    ""Ego_Speed"": ""Moderate (5 < speed (m/s) <= 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": -0.79,
      ""ay"": -4.01,
      ""az"": 9.81,
      ""ax"": 0.69,
      ""pz"": 10.13,
      ""vy"": -0.79,
      ""px"": 553030.16,
      ""py"": 4182687.93
    },
    ""Ego_Operation"": ""EmergencyBrake"",
    ""Ego_Speed"": ""Moderate (5 < speed (m/s) <= 8)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  },
  ""Time"": [
    ""TimeStep7"",
    ""TimeStep8""
  ]
}",5,1,2,0,0,0,2,0,0,0,1,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,0,0,3.5,SafeDriving,-1,-1
6,0,"{
  ""TimeStep9"": {
    ""Ego_Position"": {
      ""vx"": -0.07,
      ""ay"": -2.21,
      ""az"": 9.8,
      ""ax"": -0.17,
      ""pz"": 10.13,
      ""vy"": -0.07,
      ""px"": 553027.75,
      ""py"": 4182687.72
    },
    ""Ego_Operation"": ""EmergencyBrake"",
    ""Ego_Speed"": ""Slow (0.01 < speed (m/s) <= 5)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": -0.07,
      ""ay"": -2.21,
      ""az"": 9.8,
      ""ax"": -0.17,
      ""pz"": 10.13,
      ""vy"": -0.07,
      ""px"": 553027.75,
      ""py"": 4182687.72
    },
    ""Ego_Operation"": ""EmergencyBrake"",
    ""Ego_Speed"": ""Slow (0.01 < speed (m/s) <= 5)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  },
  ""Time"": [
    ""TimeStep9""
  ]
}",5,1,1,0,0,0,2,0,0,0,1,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,0,0,4.5,SafeDriving,-1,-1
6,0,"{
  ""TimeStep10"": {
    ""Ego_Position"": {
      ""vx"": -0.17,
      ""ay"": 3.48,
      ""az"": 9.75,
      ""ax"": -0.15,
      ""pz"": 10.12,
      ""vy"": -0.17,
      ""px"": 553026.15,
      ""py"": 4182687.65
    },
    ""Ego_Operation"": ""SpeedCut"",
    ""Ego_Speed"": ""Slow (0.01 < speed (m/s) <= 5)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": {
      ""Pedestrian1"": {
        ""position"": {
          ""y"": 4182691.97,
          ""x"": 553011.88,
          ""z"": 10.33
        },
        ""volume"": ""small"",
        ""operation"": ""StandOnFrontLane"",
        ""speed"": ""Stop (0 < speed (m/s) <= 0.01)"",
        ""distance_temp"": 14.91,
        ""relativeDistance"": ""Near(8<distance<=18)""
      }
    },
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": -0.17,
      ""ay"": 3.48,
      ""az"": 9.75,
      ""ax"": -0.15,
      ""pz"": 10.12,
      ""vy"": -0.17,
      ""px"": 553026.15,
      ""py"": 4182687.65
    },
    ""Ego_Operation"": ""SpeedCut"",
    ""Ego_Speed"": ""Slow (0.01 < speed (m/s) <= 5)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": {
      ""Pedestrian1"": {
        ""position"": {
          ""y"": 4182691.97,
          ""x"": 553011.88,
          ""z"": 10.33
        },
        ""volume"": ""small"",
        ""operation"": ""StandOnFrontLane"",
        ""speed"": ""Stop (0 < speed (m/s) <= 0.01)"",
        ""distance_temp"": 14.91,
        ""relativeDistance"": ""Near(8<distance<=18)""
      }
    },
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  },
  ""Time"": [
    ""TimeStep10""
  ]
}",4,1,1,0,0,0,2,0,3,0,1,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'not high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,1,0,5.0,SafeDriving,-1,-1
6,0,"{
  ""TimeStep11"": {
    ""Ego_Position"": {
      ""vx"": -0.16,
      ""ay"": 0.57,
      ""az"": 9.81,
      ""ax"": 0.0,
      ""pz"": 10.12,
      ""vy"": -0.16,
      ""px"": 553025.29,
      ""py"": 4182687.62
    },
    ""Ego_Operation"": ""SpeedUp"",
    ""Ego_Speed"": ""Slow (0.01 < speed (m/s) <= 5)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": -0.16,
      ""ay"": 0.57,
      ""az"": 9.81,
      ""ax"": 0.0,
      ""pz"": 10.12,
      ""vy"": -0.16,
      ""px"": 553025.29,
      ""py"": 4182687.62
    },
    ""Ego_Operation"": ""SpeedUp"",
    ""Ego_Speed"": ""Slow (0.01 < speed (m/s) <= 5)"",
    ""Weather[rain]"": ""None rain (rain_level==0)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""Green (Allow to pass but slow at intersection)"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  },
  ""Time"": [
    ""TimeStep11""
  ]
}",5,1,1,0,0,0,2,0,0,0,1,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,0,0,5.5,SafeDriving,-1,-1
6,0,"{
  ""TimeStep1"": {
    ""Ego_Position"": {
      ""vx"": 5.28,
      ""ay"": 0.16,
      ""az"": 9.81,
      ""ax"": 0.15,
      ""pz"": 10.12,
      ""vy"": 5.28,
      ""px"": 552973.74,
      ""py"": 4182709.86
    },
    ""Ego_Operation"": ""ChangeLaneToRight"",
    ""Ego_Speed"": ""Fast (speed (m/s) > 8)"",
    ""Weather[rain]"": ""Moderate rain (0.2<rain_level<=0.5)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""None"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": 5.28,
      ""ay"": 0.16,
      ""az"": 9.81,
      ""ax"": 0.15,
      ""pz"": 10.12,
      ""vy"": 5.28,
      ""px"": 552973.74,
      ""py"": 4182709.86
    },
    ""Ego_Operation"": ""ChangeLaneToRight"",
    ""Ego_Speed"": ""Fast (speed (m/s) > 8)"",
    ""Weather[rain]"": ""Moderate rain (0.2<rain_level<=0.5)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""None"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  },
  ""Time"": [
    ""TimeStep1""
  ]
}",5,1,3,2,0,0,2,0,0,0,0,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,0,0,0.5,SafeDriving,-1,-1
6,0,"{
  ""TimeStep2"": {
    ""Ego_Position"": {
      ""vx"": 1.22,
      ""ay"": 2.21,
      ""az"": 9.76,
      ""ax"": 2.56,
      ""pz"": 10.12,
      ""vy"": 1.22,
      ""px"": 553007.4,
      ""py"": 4182687.34
    },
    ""Ego_Operation"": ""SpeedCut"",
    ""Ego_Speed"": ""Moderate (5 < speed (m/s) <= 8)"",
    ""Weather[rain]"": ""Moderate rain (0.2<rain_level<=0.5)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""None"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  }
}","{
  ""Scenario"": {
    ""Ego_Position"": {
      ""vx"": 1.22,
      ""ay"": 2.21,
      ""az"": 9.76,
      ""ax"": 2.56,
      ""pz"": 10.12,
      ""vy"": 1.22,
      ""px"": 553007.4,
      ""py"": 4182687.34
    },
    ""Ego_Operation"": ""SpeedCut"",
    ""Ego_Speed"": ""Moderate (5 < speed (m/s) <= 8)"",
    ""Weather[rain]"": ""Moderate rain (0.2<rain_level<=0.5)"",
    ""Weather[fog]"": ""None fog (fog_level==0)"",
    ""Weather[wetness]"": ""None wetness (wetness_level==0)"",
    ""TimeofDay"": ""Noon (12pm)"",
    ""NPC"": ""None"",
    ""Pedestrian"": ""None"",
    ""Static obstacle"": ""None"",
    ""TrafficRule[Traffic light]"": ""None"",
    ""TrafficRule[Sidewalk]"": ""None"",
    ""CollisionInfoAtTimeStep"": ""NotOccurred""
  },
  ""Time"": [
    ""TimeStep2""
  ]
}",5,1,2,2,0,0,2,0,0,0,0,0,"{'ego_op_demand': 'high', 'ego_speed_demand': 'not high', 'rain_demand': 'not high', 'fog_demand': 'not high', 'wetness_demand': 'not high', 'time_of_day_demand': 'high', 'npcs_demand': 'high', 'pedestrians_demand': 'high', 'obstacles_demand': 'high', 'traffic_light_demand': 'not high', 'sidewalk_demand': 'not high'}",0,0,0,1.0,SafeDriving,-1,-1
